transaction_id,customer_id,transaction_time,amount,currency,merchant,merchant_category,arn,entry_mode,card_bin6,card_last4,card_masked,card_type,card_expiry,transaction_result,is_fraud,name,email,phone,region,country,created_at,risk_score
23e05de2-bd9d-46c7-a32c-e2f0a70e659c,1ba19812-9bb4-4fda-8b8a-80f26b696f13,2024-10-17 15:18:11,209.49,EUR,"Castillo, Douglas and Boone",grocery,a52feafbd3964867a8818e17,magstripe,473064,1180,XXXX-XXXX-XXXX-1180,MASTERCARD,02/30,approved,0,Nicholas Diaz,debbiecoleman@hotmail.com,(499)521-7549,Vermont,Benin,2025-04-16,0.692
c8696348-d3c9-40ca-8290-5bb03eb332f6,aaabf8b5-f9eb-4de4-81a1-b87614091c1a,2024-10-22 23:45:56,262.81,EUR,Bentley-Atkinson,fashion,0de9f10ac0954871a721941b,contactless,540288,5629,XXXX-XXXX-XXXX-5629,MASTERCARD,02/28,pending,0,Michelle Thompson,joshua11@hotmail.com,001-427-1013x0765,Kentucky,Cote d'Ivoire,2025-05-29,0.84
1599d8dd-828e-4b66-a9f2-e57a740c7739,d89e59f0-4197-44b4-9c79-72e378697edc,2025-02-07 12:08:49,276.45,EUR,"Jackson, Garcia and Bartlett",restaurant,6e43f2afe2a34163a46aa72e,magstripe,457271,6462,XXXX-XXXX-XXXX-6462,AMEX,03/24,approved,0,Wendy Davis,andersongeorge@gmail.com,001-470-473-8451x04796,Illinois,Tajikistan,2024-10-19,0.951
dc3b308a-d27a-43e8-ac70-834822c7725f,afd6704c-6a54-4c7d-9f16-be1cf4150094,2025-01-17 12:53:54,123.4,EUR,"Moore, Blair and Hayes",grocery,c5026b5b3dba4331a721324a,ecommerce,527759,9731,XXXX-XXXX-XXXX-9731,VISA,12/24,declined,0,Douglas Merritt Jr.,heather46@hotmail.com,782.346.4186x56872,CY,Sao Tome and Principe,2024-11-04,0.658
9efcd9a0-6be8-4eb5-a31c-d0e382fd0f10,40a0683c-cc8b-43d8-a816-6d2bd1e3ba4f,2024-12-14 02:22:10,214.19,EUR,Howard-Grimes,pharmacy,4b8f10c3b9ba4a29bb725af6,magstripe,473579,7031,XXXX-XXXX-XXXX-7031,MASTERCARD,07/29,approved,0,David Brown,perezelizabeth@hotmail.com,+1-414-712-2504x3181,SN,France,2025-01-31,0.2
d7b312cc-23af-4fff-b9bd-65fb75a34667,1782c435-f532-4f58-b0a9-38b1eac771e9,2025-06-23 22:59:46,296.69,EUR,"Adams, Leblanc and Pierce",travel,d977290ebc834a5d9bd45398,contactless,522494,3405,XXXX-XXXX-XXXX-3405,AMEX,04/26,approved,0,Matthew Molina,gleon@gmail.com,001-225-912-7786x99065,Maryland,Burundi,2025-01-26,0.886
077c2cee-42e7-4210-81f1-d177c3c21504,604e9b18-d684-48c8-b76e-041c21b90940,2025-09-24 03:57:35,310.4,EUR,Potter Inc,fashion,f0ca32eb902f474b8fbc61bd,wallet,460550,7969,XXXX-XXXX-XXXX-7969,MASTERCARD,11/25,approved,0,Lisa Ramsey,kelsey97@yahoo.com,290-248-4426x650,IE,Niger,2025-06-04,0.723
76c2ecac-a12a-45e1-b99c-33963e1897e4,ffecb2d4-8026-49c0-9132-d137306b17c0,2025-06-25 15:23:39,283.59,EUR,Garcia-Taylor,restaurant,0a92a9fd81d044498ed2e668,chip,439581,2145,XXXX-XXXX-XXXX-2145,VISA,02/27,approved,0,Richard Edwards,shannon00@yahoo.com,931-010-2572,Nevada,Vietnam,2025-05-02,0.443
847ce2a7-8ec5-4ee6-adc9-a779d542146c,faab2162-e60b-49dc-a1f8-3ad47b959b13,2025-08-04 15:28:12,155.32,EUR,"Morales, Bowers and Lam",fashion,f0f971ec7434472caf48b526,contactless,418125,4427,XXXX-XXXX-XXXX-4427,DISCOVER,03/30,pending,0,Johnny Hill,jonathan22@hotmail.com,511-394-3911x515,Iowa,Uganda,2025-01-30,0.598
2d937c12-8caa-41cd-b40c-4cecb13ff6eb,2d07abc3-2c66-4023-b26e-d86444ffe4f9,2025-04-01 21:20:55,55.92,EUR,Sawyer-Miller,electronics,2ca2662d3a8848339d63a4af,wallet,494423,5767,XXXX-XXXX-XXXX-5767,MASTERCARD,08/24,pending,0,Jennifer Miller,amberquinn@yahoo.com,(485)316-4330x74500,South Dakota,Myanmar,2025-03-16,0.303
b1e11ed7-1be3-4c77-8095-56ec2f553462,6c5c7b77-02d3-4bd1-9e16-64167b31f91e,2025-08-14 10:26:51,408.13,EUR,Rodriguez and Sons,gaming,221b83eff69a48578421da5a,wallet,450067,2316,XXXX-XXXX-XXXX-2316,MASTERCARD,12/28,approved,0,Daniel Horton,mallory73@yahoo.com,+1-035-587-6386x0132,Alabama,South Africa,2025-06-14,0.365
465baa17-45d1-4aaa-b161-31196b852318,06949146-3267-4710-9c41-071ffe140882,2025-05-05 20:33:18,76.21,EUR,"Mueller, Moses and Phillips",grocery,79b029aa22e143ef9fb71ad8,chip,410226,7404,XXXX-XXXX-XXXX-7404,AMEX,07/29,approved,0,Dennis Webb,matthew16@yahoo.com,(371)958-8358x1726,CM,Germany,2025-02-26,0.57
b87d5ff2-e620-4e6a-910b-a2c6144e65ee,d47d0df8-60bb-4e35-9671-6daebcbd969e,2025-05-21 08:28:12,115.61,EUR,"Whitehead, Yates and Hale",travel,b1970abb534e4070a1d19e6a,ecommerce,455399,7468,XXXX-XXXX-XXXX-7468,MASTERCARD,04/30,approved,0,Jessica Hunter,robert26@gmail.com,364-570-1897,Louisiana,Belgium,2024-12-01,0.273
6c06ba9d-c306-41ba-a4d5-99344fba8ff7,d88e2a3f-480a-4ebd-acb3-73f856553496,2025-06-21 21:49:07,279.07,EUR,"Ritter, Cook and Hunt",gaming,6dd4abe7fefc4a179d4def27,ecommerce,494055,5838,XXXX-XXXX-XXXX-5838,MASTERCARD,10/26,approved,0,Bruce Rodriguez DVM,idouglas@gmail.com,0295698097,CH,Honduras,2025-04-23,0.211
674296cf-0199-4e2a-91c0-536baefc9200,087cbbc4-57b6-4466-824b-7d7d3e3cb6f4,2025-07-03 17:18:35,297.05,EUR,Carr-Young,fashion,1b34b77ef25a46ad859fed28,magstripe,407768,3187,XXXX-XXXX-XXXX-3187,MASTERCARD,09/28,approved,0,Brian Kirk,baileykaren@hotmail.com,570-842-1118x48885,Wisconsin,Netherlands Antilles,2025-03-25,0.375
e3ddaa4b-4c14-4a43-9f16-795b1e1e035f,d6ab2497-2fcf-4c4f-8d3e-74bb66cbdf01,2025-06-03 07:17:55,85.37,EUR,"Hayes, Medina and Young",electronics,faeb857454234888ae9186d9,chip,438139,6400,XXXX-XXXX-XXXX-6400,VISA,02/25,approved,0,John Rodgers,whitecraig@hotmail.com,+1-282-839-7399x920,Oklahoma,Holy See (Vatican City State),2025-03-25,0.648
57f3e0cf-457c-401a-82ab-4644b5386d29,405bb072-01f3-45d1-a63b-902e69454817,2025-08-15 23:19:18,33.11,EUR,Boyd-Vazquez,grocery,1ba4ec5976084ecc80c15fd8,ecommerce,420398,5222,XXXX-XXXX-XXXX-5222,AMEX,02/26,approved,0,David Armstrong,williamjimenez@yahoo.com,+1-566-045-3529x60665,Wisconsin,Guam,2025-07-12,0.384
42e47b57-7917-456b-91c0-c758318c7c3a,0520f0f2-84f7-4dd7-9686-0b2473fdfd75,2025-01-26 03:55:38,283.59,EUR,Torres-Vaughan,travel,cf1357fc19ab4c02a8bac198,contactless,438559,8245,XXXX-XXXX-XXXX-8245,MASTERCARD,10/24,approved,0,Robert Watson,ebonilla@yahoo.com,6766708824,MZ,Isle of Man,2025-08-29,0.336
cfe03325-13f2-47b1-a1a3-f08139fe7d16,ff021e69-d12e-4f90-a5a5-dcca2040246e,2025-09-01 22:22:37,173.61,EUR,Baker Inc,grocery,fd0b6b99fe734a97a4efe3e8,magstripe,476719,314,XXXX-XXXX-XXXX-0314,VISA,05/28,approved,0,Jeffrey Dunlap,brownamy@yahoo.com,+1-223-501-8131x550,IE,Andorra,2025-09-23,0.418
0db127c8-1c1f-4a47-846a-7cec575d5f86,99f384c8-10b9-4a0d-9e27-c9d8c672f60a,2025-06-09 19:53:17,285.49,EUR,Saunders Inc,fashion,a19f9906e6174560bad1e8aa,ecommerce,522376,7493,XXXX-XXXX-XXXX-7493,VISA,11/25,approved,0,Diane Gonzalez,agill@hotmail.com,355-980-1122x846,Iowa,Reunion,2025-04-20,0.435
b6070dbc-1936-421c-bd8b-3e9720780ad3,650b3c85-8474-4568-bdd2-09c7a5f07276,2025-09-26 00:33:50,285.77,EUR,Boyd-Collins,travel,ca8d13a43af14d34af3ee90e,contactless,547032,9668,XXXX-XXXX-XXXX-9668,MASTERCARD,01/27,approved,0,Jane Myers,wesleyanderson@hotmail.com,001-520-698-6766x5058,Rhode Island,Bahrain,2025-09-05,0.689
05f8da99-0575-44b9-bb66-979bfc7f7256,63d49ec8-58df-45fc-85d7-2ce992e85512,2025-02-18 16:39:30,153.25,EUR,Smith LLC,restaurant,7b50f5284c4d4891ba1b747b,chip,438535,3376,XXXX-XXXX-XXXX-3376,MASTERCARD,08/26,approved,0,Stephanie Tyler,walkernicole@hotmail.com,(109)963-7807x53317,VE,Sao Tome and Principe,2025-09-06,0.105
50013250-f5f9-489c-bcbb-0a409096e00e,2393cb22-bc2e-4950-bda3-93eee827dedf,2025-07-06 16:10:50,92.61,EUR,Smith-Bowman,pharmacy,9b97c339c6ee4da3bd1331ab,ecommerce,457882,8481,XXXX-XXXX-XXXX-8481,MASTERCARD,04/24,approved,0,Philip Knox,nicolepeck@gmail.com,(390)193-0484x817,Arizona,Qatar,2025-06-26,0.121
3d04d24d-5a1a-4644-a195-c97f37c1d917,ec0fbff1-df40-45a1-865d-28d1212bbe2a,2025-06-06 18:07:36,75.84,EUR,Mathis-Hicks,fashion,59669bd24dd94695a6a4e1db,ecommerce,520419,3514,XXXX-XXXX-XXXX-3514,VISA,08/26,approved,0,Douglas Hood,sarahthomas@hotmail.com,+1-988-558-6489x256,Ohio,Falkland Islands (Malvinas),2025-02-01,0.301
69a58ccb-f527-4ff9-9322-e8a8d440e036,3c57ac49-67b5-4f99-aa30-48a95fc4f446,2025-10-11 18:12:15,303.96,EUR,Rice PLC,pharmacy,9123f5d894244044b13b53db,ecommerce,454175,3285,XXXX-XXXX-XXXX-3285,VISA,12/29,approved,0,Heather Hobbs,kelseysampson@gmail.com,477-883-6370x001,MX,San Marino,2025-07-23,0.275
3855ef5f-b2b6-46a2-a651-4e9a18ba941c,6e8cf373-5c97-482e-a26d-484110680067,2025-01-07 04:52:28,162.9,EUR,"Dillon, Harris and Garrison",restaurant,9d35c1f0adfd4f18a3181391,ecommerce,475220,8128,XXXX-XXXX-XXXX-8128,VISA,08/27,approved,0,Ralph Villegas MD,jacob27@gmail.com,001-139-224-6608x6548,Wyoming,South Africa,2025-03-14,0.731
4f9b85c8-e9f7-4428-91ec-54d90834e069,891eb3ef-6057-4fca-92c3-0ffcb89a9644,2025-04-10 05:58:47,80.13,EUR,Randall PLC,fashion,cbafecec0e4e443f9ff24c8d,chip,490626,2620,XXXX-XXXX-XXXX-2620,VISA,06/26,approved,0,Olivia Randall,robertwashington@yahoo.com,076.398.3659x1339,CD,Mauritius,2025-10-02,0.268
d465c91f-120e-4ec1-afa5-9b18020e4b21,057dd2f7-d4dd-4016-bc64-6939ecb2a2b2,2025-09-05 02:26:35,114.67,EUR,"Johnson, Fuentes and Davis",pharmacy,dc1883b0975b4d8fa79714c8,contactless,500937,3903,XXXX-XXXX-XXXX-3903,VISA,06/26,approved,0,Cody Kennedy,sara55@hotmail.com,950.896.7802x785,Ohio,Falkland Islands (Malvinas),2025-03-18,0.72
d1c3d3db-3c64-4a9b-9d48-5d804b1e7459,bc63c61b-db0f-4579-8d84-9e2cccf23195,2025-07-11 12:03:00,191.61,EUR,Reeves-Harrington,grocery,91a69b3148e4432cac007e5d,contactless,465619,349,XXXX-XXXX-XXXX-0349,VISA,03/24,approved,0,Fernando Oliver,brandonnielsen@yahoo.com,+1-950-106-9515x2689,Massachusetts,United States Virgin Islands,2025-04-16,0.532
261ef28d-fc00-4bdd-8496-e8e622b2b6a5,48ea6c17-c659-4d1f-ba1f-59465bc9a536,2025-06-14 23:39:46,134.37,EUR,"Smith, Koch and Grant",grocery,75b1886798844fe19619a56d,chip,406989,2075,XXXX-XXXX-XXXX-2075,VISA,07/29,approved,0,Christy Moody,jason43@hotmail.com,(886)846-8486x002,New Mexico,Belarus,2025-04-15,0.372
53c63cb2-4c05-4100-bf49-33b998faa134,0c8e44ad-b09f-42a8-a382-d150ea7ec23d,2025-07-16 11:20:02,209.79,EUR,Morris-Spence,fashion,dec99b8faa8d490e90287214,ecommerce,515141,2077,XXXX-XXXX-XXXX-2077,VISA,10/26,approved,0,Michael Anderson,mwiley@gmail.com,(308)407-6599,California,Nauru,2025-01-25,0.593
a3478101-1208-4ec8-ae50-7e719cf9db08,fb17e241-ecd7-429a-9ac6-492d2fdfa93b,2025-03-06 19:54:15,174.93,EUR,"Aguirre, Thompson and Burns",gaming,38682a57d3984bb18d73db47,contactless,547669,8022,XXXX-XXXX-XXXX-8022,AMEX,05/29,approved,0,Aaron Cochran,gregorysmith@yahoo.com,126.139.1333x203,Maryland,Nicaragua,2025-01-08,0.753
006bac52-c935-4f7b-bb9d-bdd5ad4a5431,40a0683c-cc8b-43d8-a816-6d2bd1e3ba4f,2024-10-29 20:44:09,252.33,EUR,Murray-Carter,gaming,4ff85c1fd1bb4b3b86bba70f,wallet,496001,7328,XXXX-XXXX-XXXX-7328,MASTERCARD,04/26,approved,0,David Brown,perezelizabeth@hotmail.com,+1-414-712-2504x3181,SN,France,2025-01-31,0.2
fb4d8d14-df4b-4721-acd1-8c4093f7d18d,189f4956-bedd-439d-8db8-3d982da5fffd,2025-08-23 01:35:01,391.07,EUR,Washington-Ramirez,gaming,d359e242c22d4c0d996b9f5f,chip,437754,2609,XXXX-XXXX-XXXX-2609,AMEX,08/27,approved,0,Tina Harrison,amymiller@yahoo.com,174.249.1409x148,KR,Mauritius,2025-06-27,0.337
a5a7f5d3-e26e-4da4-8d2c-4ec04fa331c8,ea51ea88-f1af-4ea2-aa19-0bcea88ee0ed,2025-07-10 14:24:39,295.54,EUR,Smith-Dunn,travel,76171cfa8b8d45c1a2407cb1,chip,522799,5140,XXXX-XXXX-XXXX-5140,VISA,12/26,approved,0,Austin Adams,mturner@gmail.com,261.981.1719x292,Virginia,Qatar,2025-04-17,0.887
9e3813c4-109a-4a00-9740-b086a5ab213b,0ecd8671-8e53-4d92-90d1-7eebbf98336c,2024-12-21 22:14:14,200.48,EUR,Washington-Harris,fashion,d8be5ad049d64c679464a8b5,ecommerce,533189,3386,XXXX-XXXX-XXXX-3386,VISA,05/27,approved,0,Jason Harvey,lindawalton@yahoo.com,001-758-847-9751x85587,Maryland,Switzerland,2024-12-11,0.023
5a71cb6f-d35a-4f54-8647-7179d266e700,e7d84eaa-a3bb-42be-a7f9-9f53a2b1d960,2024-12-20 14:31:07,63.8,EUR,Garrison and Sons,electronics,31acbf3467da4bcbb9a13d99,contactless,494268,3846,XXXX-XXXX-XXXX-3846,VISA,05/30,approved,0,Aaron Miller,jason78@hotmail.com,+1-516-519-4267,South Carolina,El Salvador,2025-01-28,0.983
3158b5d9-a485-4353-88a8-5499913bc083,a7da152b-a3ba-44b5-9108-77194d183c2d,2025-01-06 14:51:13,194.22,EUR,"Lopez, Martin and Cook",gaming,dcfed6167d7e445c9e2fc328,contactless,465511,7717,XXXX-XXXX-XXXX-7717,MASTERCARD,07/29,approved,0,Frances Fitzgerald,terry10@yahoo.com,412-322-0702x8020,Louisiana,Korea,2025-07-25,0.491
a40560d0-377e-4065-8f32-419e6a0c2b1f,13697ca2-d547-4d23-a41d-9b0f7b71f366,2025-04-25 23:41:34,125.67,EUR,"Washington, Vargas and Hess",electronics,75e89d07b09d4a0b9109f948,wallet,498124,3540,XXXX-XXXX-XXXX-3540,VISA,01/29,approved,0,Robert Reyes Jr.,theodore68@yahoo.com,+1-540-131-0006,LK,Malaysia,2025-04-16,0.147
db3f95fb-beb3-4b0f-97fb-e75ad647b1a8,d159524e-8105-4ff9-911d-6a25943e4a5b,2025-04-19 10:49:34,260.2,EUR,"Murray, Burns and Howard",grocery,f7abd9c1268445b8b8c4d944,chip,482739,6038,XXXX-XXXX-XXXX-6038,MASTERCARD,11/27,approved,0,Cheryl Hanson,tmacdonald@yahoo.com,083-988-4503x9604,Georgia,Macao,2025-03-07,0.88
60c0bfc6-067e-4afe-8a76-1e4e08bb4498,835f7bdf-502c-4379-96e2-2ec704d656a2,2025-05-06 04:40:25,44.42,EUR,Carr-Levine,pharmacy,2edf47500a6248ee801b7125,contactless,439957,1371,XXXX-XXXX-XXXX-1371,MASTERCARD,11/29,approved,0,Robert Rivers,ecurry@gmail.com,(330)421-5926x724,Washington,Eritrea,2025-04-15,0.199
7ef5b29c-e622-410b-b839-0ed1f8eed7b6,ae27433a-39fd-40d7-a712-2a598f18c259,2025-03-17 03:05:01,182.56,EUR,Moreno Ltd,grocery,c91eaeb89a1543499c0dc52f,wallet,425355,171,XXXX-XXXX-XXXX-0171,VISA,01/24,approved,0,Sheryl Griffin,sarahguerra@gmail.com,+1-179-401-8259x9477,Colorado,Samoa,2025-04-07,0.428
f6f375df-0b7b-4f56-9068-499c5035a040,2d07abc3-2c66-4023-b26e-d86444ffe4f9,2024-12-20 05:09:40,43.93,EUR,Gilbert-Edwards,travel,bda6c08e61c0465f918f7b9e,contactless,428357,2954,XXXX-XXXX-XXXX-2954,VISA,08/26,approved,0,Jennifer Miller,amberquinn@yahoo.com,(485)316-4330x74500,South Dakota,Myanmar,2025-03-16,0.303
c91e6e3a-efd1-491a-9292-daaf0c010591,dbbd078a-8f0c-441f-93c6-1234b49a88b3,2025-09-17 18:25:05,210.21,EUR,Gonzalez-Cooper,pharmacy,d8a941c6fd2c48b4ab732f3c,wallet,401989,3290,XXXX-XXXX-XXXX-3290,MASTERCARD,02/26,approved,0,John Pearson,ortizpamela@yahoo.com,(678)394-2441,Virginia,Vietnam,2025-02-08,0.351
5eacaf30-fac9-4935-9d98-52e8dce3e788,37df7571-cbe4-416a-9cd2-9226df356e76,2025-04-23 15:32:29,144.52,EUR,Steele-Guerrero,electronics,ba9f2f9c91e04fcea07de3b9,ecommerce,417564,6458,XXXX-XXXX-XXXX-6458,VISA,05/27,approved,0,Michael Kennedy,amanda20@hotmail.com,+1-833-972-6866,OM,Portugal,2025-07-19,0.409
9334e6c6-9681-4f23-a186-776b3c95bbfc,b63dad95-c33d-4296-b0b3-47dbccfee99d,2025-01-05 17:34:07,312.12,EUR,Allen LLC,gaming,71a96c55d6a94a2fb6eaa9d0,wallet,499171,747,XXXX-XXXX-XXXX-0747,VISA,01/27,approved,0,Jennifer Larsen,scosta@gmail.com,324-946-0208x6319,Maine,Grenada,2025-06-09,0.495
dcabd518-ac97-4332-97c4-f143ed30826e,0a63798e-33af-40f0-9cde-94853e50d275,2025-05-22 08:19:03,293.88,EUR,Hansen-Hall,grocery,16c57d14718a41b4a5e5569b,chip,536218,9618,XXXX-XXXX-XXXX-9618,MASTERCARD,07/28,approved,0,Timothy Miller,amber87@hotmail.com,(755)460-8612,New York,Romania,2025-05-20,0.832
4c8de1dc-d445-460a-880e-df7d19e45f89,35352b6e-8b34-42b0-b785-fabee8cf1512,2024-11-13 08:26:52,185.98,EUR,Velazquez-Bender,gaming,a61b9c97418b4ba7a87ee55e,ecommerce,514556,5339,XXXX-XXXX-XXXX-5339,VISA,11/28,approved,0,Jonathan Lewis,johncastro@hotmail.com,001-404-282-2902x3603,Florida,Falkland Islands (Malvinas),2025-09-06,0.664
508952ce-ebd9-4161-aee7-9bae124c337f,5ed4b023-0f31-4603-ad88-31402a850489,2025-01-04 17:01:49,98.62,EUR,"Patterson, Phillips and Hawkins",gaming,915f9077af7d47d285405fd7,wallet,521454,3015,XXXX-XXXX-XXXX-3015,MASTERCARD,04/28,approved,0,Michael Smith,chandlermichael@hotmail.com,+1-666-166-3388x051,New York,Dominican Republic,2024-10-14,0.453
7ecbd997-50b1-40bc-84c3-ee6bc87efd59,9e6508ee-38e4-4466-9094-40ba105e50b1,2025-05-14 00:55:48,72.85,EUR,Davis Inc,gaming,6a7e206fb3b5457cb23e1cf0,magstripe,522144,7217,XXXX-XXXX-XXXX-7217,VISA,08/27,approved,0,Laurie Sanchez,nrivas@yahoo.com,+1-680-079-4147x4101,Kentucky,Turks and Caicos Islands,2025-10-07,0.811
4c97da83-df4d-4f50-8f9e-94730ad61933,ae27433a-39fd-40d7-a712-2a598f18c259,2025-09-25 12:02:37,275.8,EUR,"Perkins, Frazier and Garcia",gaming,0595189faae34a879cb03ec0,ecommerce,418791,750,XXXX-XXXX-XXXX-0750,VISA,12/24,approved,0,Sheryl Griffin,sarahguerra@gmail.com,+1-179-401-8259x9477,Colorado,Samoa,2025-04-07,0.428
932b0589-488b-4d5b-bd99-75731e23444f,437cbb7b-0f9c-4c4b-bcaa-fa9533f61ae5,2025-05-17 00:10:40,141.93,EUR,White Ltd,electronics,51e6e3a3a8d74ad8bd817ae2,chip,543441,7846,XXXX-XXXX-XXXX-7846,DISCOVER,10/25,approved,0,Laura Martin,coopermaria@yahoo.com,+1-554-284-1908x022,Idaho,Anguilla,2025-06-16,0.228
e45c15d6-f64f-4b8b-93d4-150ff5d096a7,9a6a962f-c408-43aa-b83f-6379bb826d94,2025-05-03 01:59:58,132.96,EUR,Ross Group,electronics,aed3284dc3f14ed79e3b8e34,magstripe,451692,3387,XXXX-XXXX-XXXX-3387,MASTERCARD,12/28,pending,0,Kenneth Lopez,tammywhite@yahoo.com,063-320-0024x776,Mississippi,Tonga,2024-11-15,0.688
ff778120-17c0-4a03-8f5e-6f2b74410f0b,b8f94b6f-ce26-4548-aa91-a43adcccc87f,2025-09-22 22:30:13,260.03,EUR,Johnson-Garcia,travel,612d5c11297944a4bd26fa14,contactless,475341,1618,XXXX-XXXX-XXXX-1618,VISA,04/28,approved,0,Nathan Tran,dwhite@hotmail.com,+1-421-188-0853x441,Delaware,Saint Helena,2025-03-12,0.592
1d0ce28c-41cd-403e-8733-f60b4f881b8e,f72e92d6-9735-4925-a6dc-966066cc2b66,2024-12-19 06:09:46,154.38,EUR,Bailey Group,grocery,3dd53a2ea5b04c52afb1a6b6,ecommerce,418177,2060,XXXX-XXXX-XXXX-2060,VISA,11/30,approved,0,Patricia Farmer,pennycross@hotmail.com,+1-540-136-0100x33928,Kentucky,Kiribati,2024-11-25,0.978
76aece5d-c078-4bc0-a1db-3af506c03217,82e63428-71e4-481b-b19c-407d199bcbc1,2025-03-15 03:14:45,223.74,EUR,"Brown, Skinner and Edwards",grocery,787b9eeb1fe04ae5ba5f68ff,ecommerce,440604,2523,XXXX-XXXX-XXXX-2523,MASTERCARD,04/30,approved,0,Cristian Stewart,leah86@hotmail.com,(835)165-6460,New Hampshire,British Virgin Islands,2025-09-09,0.268
7c959fd6-7c5d-4ab7-8565-116eefba0310,bed1b64e-0b00-45a9-ad0c-fd7301a72a09,2024-11-25 01:07:05,217.96,EUR,Hall Ltd,electronics,5914cdfd96b44b57aedfa213,magstripe,453492,7275,XXXX-XXXX-XXXX-7275,VISA,11/24,approved,0,Christopher Meyer,marierichmond@gmail.com,6177139406,New Hampshire,Nicaragua,2025-01-29,0.912
0c836c14-09e8-4dec-b4fd-55d82d9a7ed2,a2e46d6f-9d4a-4da5-afd3-b0b4e3207a6b,2025-09-14 14:09:58,103.71,EUR,"Mcdonald, Malone and May",pharmacy,025fd13ccfd24cbdbf8f3342,chip,469088,5958,XXXX-XXXX-XXXX-5958,AMEX,07/25,approved,0,Patricia Harrison,anthony13@yahoo.com,619-640-6062x2411,Texas,Lao People's Democratic Republic,2024-11-15,0.633
3afc48db-7888-451c-a2a2-445b27ea2afb,e1f7639a-954b-42c0-9efd-ab63fcfd6c95,2025-10-06 11:37:52,202.79,EUR,Johnson-Parks,grocery,2438616d102745d282d068a7,contactless,426526,479,XXXX-XXXX-XXXX-0479,VISA,12/30,approved,0,William Mcbride,carly44@yahoo.com,001-281-062-0033x22600,Hawaii,Libyan Arab Jamahiriya,2025-09-29,0.876
7499d470-4246-4d6d-8ed0-f1b3968558ae,1f894705-ba89-4b7c-a322-ca9c292f7952,2025-06-23 13:02:46,245.72,EUR,Carr PLC,electronics,f66cfa9758c44c939e21af7b,wallet,531689,7728,XXXX-XXXX-XXXX-7728,VISA,01/27,approved,0,Brenda Davis,tsummers@hotmail.com,(564)763-2333x6734,Rhode Island,Panama,2024-12-29,0.595
b1229d97-2781-455e-9b47-80d54df72210,ca52cd23-4b74-472b-988f-b373df47c217,2024-11-27 07:31:25,104.63,EUR,Patterson-Nicholson,pharmacy,8364d3ec17204b0b8f6842fa,wallet,461369,8190,XXXX-XXXX-XXXX-8190,AMEX,08/29,declined,0,Christie Cummings,kjohnson@yahoo.com,2463979079,SD,Cyprus,2024-12-21,0.157
d7800cc4-2b04-4531-aa8b-83381d5f66e9,35352b6e-8b34-42b0-b785-fabee8cf1512,2025-04-03 04:19:30,299.98,EUR,Mcdonald PLC,fashion,6c563f9b19cc465db51f0730,chip,448109,3328,XXXX-XXXX-XXXX-3328,MASTERCARD,06/25,approved,0,Jonathan Lewis,johncastro@hotmail.com,001-404-282-2902x3603,Florida,Falkland Islands (Malvinas),2025-09-06,0.664
7a3b2401-b610-43d4-9ad7-fa7473a08873,d89e59f0-4197-44b4-9c79-72e378697edc,2025-05-10 12:51:02,276.09,EUR,Blackwell Group,travel,4943e6a6e12e46cdb6080e7e,ecommerce,451041,3237,XXXX-XXXX-XXXX-3237,VISA,03/27,approved,0,Wendy Davis,andersongeorge@gmail.com,001-470-473-8451x04796,Illinois,Tajikistan,2024-10-19,0.951
5b828483-f9fa-4660-b29d-bf35cbc772ae,be3357e1-6bc9-4fad-9457-674271158ec2,2025-07-06 05:55:41,206.78,EUR,"Brooks, Hayes and Hall",restaurant,97694d2ac4fb4f18896e3212,wallet,534375,4257,XXXX-XXXX-XXXX-4257,DISCOVER,05/28,approved,0,Jamie Barrera,nwatson@gmail.com,224.881.7478x040,Iowa,Puerto Rico,2025-05-10,0.76
a6a80bb1-4b55-4528-ba66-318759ec8bb5,d6668364-7a59-4b38-8d3d-83dfd6049eda,2025-08-18 20:14:01,295.65,EUR,"Jenkins, Barker and Rodriguez",electronics,977ed6cb13074cd69b455bc9,chip,496303,1983,XXXX-XXXX-XXXX-1983,VISA,04/28,approved,0,Jessica Miller,mejiagregory@hotmail.com,+1-632-253-7436x54389,Vermont,Korea,2025-01-24,0.135
f1a246cb-d282-4e83-86ce-fcb4786b4cb4,e7e56739-a923-4904-b1e5-ba0dfbaf33ed,2025-01-04 05:17:15,248.15,EUR,Kaiser LLC,restaurant,95e91579160e4f678b76c8ab,chip,531208,353,XXXX-XXXX-XXXX-0353,MASTERCARD,05/27,approved,0,Wendy Arnold,lroth@hotmail.com,941.525.5051x848,KE,Nigeria,2024-11-15,0.751
ee7e22f8-8bd2-45d9-b0b4-47f5db5f8b64,1a58a7f8-f8ed-4276-bb09-2647afd2e378,2025-07-15 02:34:03,144.21,EUR,Brown LLC,restaurant,3b5643bd2bbc4a679bc42cac,contactless,516504,4053,XXXX-XXXX-XXXX-4053,VISA,04/24,approved,0,Ashley Brown,priscilla52@gmail.com,0679646391,AZ,Belarus,2025-08-16,0.696
