transaction_id,customer_id,name,email,phone_clean,dominio,risk_score,risk_level,created_at,customer_days_active,transaction_date,transaction_hour,hour,year,month,day,weekday,month_year,region_normalized,country_normalized,is_international,amount,currency,merchant,merchant_category,entry_mode,transaction_result,arn,card_type,card_bin6,card_last4,card_masked,card_expiry,is_fraud
d587616a-9792-408b-90da-4b028fea5394,257aa308-3b9c-48cd-9ee5-6879b5b14222,Jill Cardenas,craig62@gmail.com,84122902996199,gmail.com,0.964,Alto,2024-12-02,136,2025-04-17,19:55:59,0,2024,12,2,Monday,2024-12,Nebraska,United Kingdom,1,318.62,EUR,Edwards-Martin,electronics,contactless,approved,722cdf2c0c294b4bae44783d,VISA,518683,6425,XXXX-XXXX-XXXX-6425,10/26,0
4f3ac1f5-4df2-4b9e-a6e3-62062c0b2d40,e0e60b6b-471e-4e42-9854-cd23a52333b5,Michael Baker,michaelleblanc@yahoo.com,2990533461,yahoo.com,0.711,Alto,2025-09-04,36,2025-10-10,04:58:23,0,2025,9,4,Thursday,2025-09,Washington,Eritrea,1,154.14,EUR,Pitts-Garcia,restaurant,wallet,approved,6f51916b7a5a49a3a3592b4e,VISA,410979,1341,XXXX-XXXX-XXXX-1341,03/27,0
8c8d07c5-903b-4c4d-baa0-c81c43597ad9,6c4d5734-581d-4200-96c7-4a8cd465322d,Steven Bailey,jasonward@yahoo.com,0010110736711101,yahoo.com,0.985,Alto,2025-04-05,36,2025-05-11,08:41:35,0,2025,4,5,Saturday,2025-04,Connecticut,Viet Nam,1,251.14,EUR,"Briggs, Bradley and Hall",travel,ecommerce,approved,26e0e91d06bf4365bbf3c529,MASTERCARD,403505,4345,XXXX-XXXX-XXXX-4345,07/29,0
a4506215-a15f-4841-a280-ab0a2baee766,0fe018f0-5cb3-450e-8a91-f6742c53dd89,Joseph Stevenson,philip08@yahoo.com,7325785599,yahoo.com,0.949,Alto,2025-01-02,201,2025-07-22,11:22:45,0,2025,1,2,Thursday,2025-01,Czechia,Colombia,1,343.42,EUR,Brewer-Nguyen,fashion,contactless,approved,2706d9e49cd241e28f0b8012,VISA,433594,4975,XXXX-XXXX-XXXX-4975,06/28,0
8bf17e2e-eef5-45b3-8e2c-b318478a2c56,0504d4aa-903d-45e5-8056-4fb709e2517c,John Wood,tsantiago@yahoo.com,4144479917208,yahoo.com,0.754,Alto,2025-08-10,108,2025-04-24,06:48:04,0,2025,8,10,Sunday,2025-08,New Hampshire,Malta,1,199.13,EUR,"Gardner, Robertson and Bennett",grocery,wallet,approved,eeb2685502bc4d2db95c1fc4,VISA,540678,2778,XXXX-XXXX-XXXX-2778,04/25,0
f8e249c8-db19-4601-851e-c909fa5ac718,195c91e3-5f6e-423f-958c-887be9a0714b,Matthew Mitchell,fmyers@hotmail.com,74540785042418,hotmail.com,0.12,Bajo,2025-04-17,58,2025-06-14,06:56:16,0,2025,4,17,Thursday,2025-04,Colorado,Sweden,1,269.55,EUR,"Hardy, Adams and Torres",pharmacy,chip,approved,bc3d133a89814247af4408a6,VISA,409790,3221,XXXX-XXXX-XXXX-3221,04/24,0
291250a4-7ee9-49d5-9227-46757a25df6a,906176fd-c589-4386-833f-56736dd5d8a6,Matthew Scott,bharris@hotmail.com,3121885145,hotmail.com,0.588,Medio,2025-03-05,23,2025-02-10,13:39:13,0,2025,3,5,Wednesday,2025-03,Alaska,Swaziland,1,112.07,EUR,Nguyen Group,fashion,contactless,approved,05d85fe7001642528c493860,MASTERCARD,540124,8657,XXXX-XXXX-XXXX-8657,07/28,0
7fb6646d-8d87-4998-931c-62dffc72bbd2,b3a0335a-eb2b-478d-87ec-47a60ac178cb,Glenda Davidson,dwhite@hotmail.com,7473911006,hotmail.com,0.208,Bajo,2025-07-19,178,2025-01-22,19:28:49,0,2025,7,19,Saturday,2025-07,Uruguay,Algeria,1,329.57,EUR,Perez-Hart,gaming,ecommerce,approved,11fb52c2677f41dfb9d21610,VISA,441618,59,XXXX-XXXX-XXXX-0059,08/25,0
242b3bf9-d6b0-4698-8458-7c6a131abdb6,ff374615-e35a-40cf-aff8-1d57f288da34,Donna Watkins,jacob68@yahoo.com,8499411497,yahoo.com,0.283,Bajo,2024-10-21,95,2025-01-24,20:27:35,0,2024,10,21,Monday,2024-10,Michigan,Ukraine,1,168.52,EUR,Mccullough LLC,pharmacy,contactless,approved,fe6fd299f7c2454cb9ba9a45,MASTERCARD,538488,5381,XXXX-XXXX-XXXX-5381,03/28,0
ac24bee9-deae-4387-88e9-ad1f0f1a462d,7509babd-2144-4075-a3ff-08ffe2dc454e,Scott Sanders,laurenwhite@yahoo.com,15469601583935,yahoo.com,0.002,Bajo,2025-06-02,71,2025-03-23,21:02:25,0,2025,6,2,Monday,2025-06,Nevada,Germany,1,232.85,EUR,"Lewis, Perez and Alexander",pharmacy,ecommerce,approved,5f8b5b5e882a479c99b44337,VISA,475935,4059,XXXX-XXXX-XXXX-4059,09/27,0
2fa036d3-d765-49c1-bf86-fe67c9a74bef,2d07abc3-2c66-4023-b26e-d86444ffe4f9,Jennifer Miller,amberquinn@yahoo.com,485316433074500,yahoo.com,0.303,Medio,2025-03-16,182,2025-09-14,01:25:48,0,2025,3,16,Sunday,2025-03,South Dakota,Myanmar,1,310.32,EUR,"Rice, Massey and Rivera",pharmacy,ecommerce,declined,fc4295f604fa4258aff3e862,MASTERCARD,545960,4838,XXXX-XXXX-XXXX-4838,08/28,0
ae43e36b-0620-4ecc-951a-329911cf3b76,4628feeb-6c5c-4f67-a913-23259e4809d3,Monica Murray,cgonzalez@gmail.com,1169643378614390,gmail.com,0.938,Alto,2025-06-05,230,2024-10-18,22:31:04,0,2025,6,5,Thursday,2025-06,Virginia,Isle of Man,1,302.43,EUR,"Clarke, Mcintosh and Lopez",pharmacy,magstripe,approved,0d8e740f44c541ce85754ccb,MASTERCARD,432962,9271,XXXX-XXXX-XXXX-9271,01/27,0
32026bcb-349b-4978-a528-0cd95f053108,2d4cfaec-1127-429e-bdbb-9faa2e33c08b,Mrs. Lindsey Allen Md,browndavid@hotmail.com,17225903259599,hotmail.com,0.552,Medio,2024-10-20,187,2025-04-25,17:03:01,0,2024,10,20,Sunday,2024-10,Kansas,Sao Tome and Principe,1,268.75,EUR,Phelps Group,gaming,contactless,approved,0d2f7acfc62b4133b2dffb95,VISA,487198,7421,XXXX-XXXX-XXXX-7421,07/30,0
93a0fd5d-d4f9-41ca-88ef-efa73975c6fb,4bbfa984-aab8-4bd1-b73a-3f78a70603da,Steven Wright,lisa24@yahoo.com,996779414339419,yahoo.com,0.718,Alto,2025-08-13,166,2025-02-28,19:28:23,0,2025,8,13,Wednesday,2025-08,New Hampshire,Niue,1,267.26,EUR,May and Sons,travel,chip,approved,4197f40ba1294655ab3aa88e,VISA,541248,2503,XXXX-XXXX-XXXX-2503,06/24,0
6c5b3ee4-493a-4dba-b1af-35e0fb011092,f637c67c-1425-4635-9726-e8ba7f002709,Joseph Sanders,ghenderson@yahoo.com,5111920258,yahoo.com,0.679,Medio,2024-12-22,210,2025-07-20,04:47:14,0,2024,12,22,Sunday,2024-12,Tunisia,Mexico,1,347.55,EUR,Jackson-Knapp,restaurant,chip,approved,68b48f86e4f743dbb572006e,VISA,446738,2093,XXXX-XXXX-XXXX-2093,08/25,0
8497ee12-7c1b-456c-bea5-d285928f1e5a,3940ff03-1765-4edd-b4a5-dbe155ff4ca3,Linda Cunningham,elliscynthia@gmail.com,26140013894530,gmail.com,0.564,Medio,2025-09-11,155,2025-04-09,17:31:56,0,2025,9,11,Thursday,2025-09,Minnesota,Saint Martin,1,328.76,EUR,Holden-Anderson,restaurant,wallet,declined,5a6962ee5b894fa2943d4e36,MASTERCARD,500919,252,XXXX-XXXX-XXXX-0252,09/28,0
be29580d-0e87-4625-abb3-6733dd48d798,62b989ca-bd20-48b7-bcfd-461dc2daeb51,Kristine Wolfe,garyharris@gmail.com,1249275243,gmail.com,0.858,Alto,2025-05-20,106,2025-09-03,23:24:46,0,2025,5,20,Tuesday,2025-05,North Carolina,Greenland,1,50.29,EUR,"Wilson, Short and Diaz",pharmacy,ecommerce,declined,b4c09cfffc854846a4c76357,AMEX,514916,7385,XXXX-XXXX-XXXX-7385,03/27,0
34db7220-401b-47be-bc13-214e8e44fdee,2bb4fef5-27fd-4285-9bab-66a87c1a873f,Debra Jackson,mark38@gmail.com,55974817208408,gmail.com,0.152,Bajo,2025-04-05,174,2025-09-26,19:41:57,0,2025,4,5,Saturday,2025-04,Idaho,Jersey,1,247.25,EUR,Sanchez-Smith,electronics,magstripe,approved,ae15d5a2a9a042aba2ac3bcf,AMEX,519041,2486,XXXX-XXXX-XXXX-2486,02/30,0
ad972134-b510-48ff-9b1a-ac1cc1e83b21,2b550d3b-49d3-4369-b78b-3a26519db6ed,Arthur Carter,christophernelson@hotmail.com,12212764994,hotmail.com,0.672,Medio,2025-04-29,15,2025-04-14,03:37:46,0,2025,4,29,Tuesday,2025-04,Maryland,Costa Rica,1,289.15,EUR,Jones-Alexander,travel,contactless,approved,3d14fdaed4f7437fb5f5fbcd,VISA,505145,1618,XXXX-XXXX-XXXX-1618,02/30,0
49d9997a-3133-43bf-866f-c3d849813491,5c922fbd-04a7-434e-8194-041a93d88123,Lisa Flores,patricia96@hotmail.com,8679224940195,hotmail.com,0.111,Bajo,2025-06-20,28,2025-05-23,00:40:05,0,2025,6,20,Friday,2025-06,Washington,Qatar,1,276.45,EUR,Webb-Orozco,pharmacy,contactless,approved,851892a6db3e4cf59c63c170,VISA,531068,3522,XXXX-XXXX-XXXX-3522,05/24,0
538fecaf-451f-43af-aecd-a5c6c3c5e135,ef678450-678c-4834-95ba-8bfa78b87303,Robert Santos,mvillarreal@yahoo.com,0866976457,yahoo.com,0.604,Medio,2024-12-01,12,2024-11-19,15:47:37,0,2024,12,1,Sunday,2024-12,Samoa,Korea,1,199.84,EUR,Norris-King,restaurant,magstripe,approved,10be235bc739479c85760ac7,VISA,513743,878,XXXX-XXXX-XXXX-0878,01/28,0
2289f2f3-6652-4995-b5a3-bcef76dba712,9843778e-de3a-4b7d-9b29-dfd17d7badfb,Chelsea Byrd,ballardarthur@gmail.com,1183750041,gmail.com,0.83,Alto,2024-10-11,136,2025-02-24,16:17:18,0,2024,10,11,Friday,2024-10,California,Serbia,1,37.47,EUR,Dominguez-Newman,electronics,chip,approved,86d997a5117040f1b622e349,VISA,518940,3590,XXXX-XXXX-XXXX-3590,11/29,0
c1d9f8b9-e8fe-45ea-a86f-ccf7abcb71d6,8abbdf5f-dbb7-46d4-83eb-12d1dfef9646,Fred Reyes,johnathansmith@yahoo.com,724087398701133,yahoo.com,0.023,Bajo,2024-10-11,262,2025-06-30,23:46:11,0,2024,10,11,Friday,2024-10,Indiana,Honduras,1,253.49,EUR,"Romero, Wheeler and Gonzalez",electronics,wallet,approved,1f8cf03a1d344f40aac292e6,VISA,484185,6225,XXXX-XXXX-XXXX-6225,05/28,0
bbf7f1c7-8f61-4e4a-be34-3498758b8c96,5c43a038-7469-4317-8797-fdf97851c24b,Molly Hunter,rangeldana@gmail.com,8055240919,gmail.com,0.115,Bajo,2025-03-10,152,2025-08-09,20:35:00,0,2025,3,10,Monday,2025-03,Kansas,San Marino,1,239.6,EUR,Harrington LLC,restaurant,chip,approved,65b525b4030f4a87947a6d43,MASTERCARD,528046,2121,XXXX-XXXX-XXXX-2121,03/25,0
31f601d3-a08a-421a-af38-08121e31f807,07816325-0993-419c-bdd5-2c9c1384317a,Gina Young,caldwellmichael@yahoo.com,88286685767715,yahoo.com,0.438,Medio,2024-12-22,62,2024-10-21,19:09:17,0,2024,12,22,Sunday,2024-12,Virginia,Switzerland,1,289.56,EUR,Schneider LLC,restaurant,wallet,declined,2f9cfea3ccd94b82b8308451,MASTERCARD,464400,829,XXXX-XXXX-XXXX-0829,12/25,0
f2bd3172-2fbb-401a-80d8-bf9d0c266d84,0c8e44ad-b09f-42a8-a382-d150ea7ec23d,Michael Anderson,mwiley@gmail.com,3084076599,gmail.com,0.593,Medio,2025-01-25,232,2025-09-14,23:28:40,0,2025,1,25,Saturday,2025-01,California,Nauru,1,172.98,EUR,"Hill, Taylor and Fletcher",travel,ecommerce,approved,862b1d6307404d2d998ab360,VISA,479865,583,XXXX-XXXX-XXXX-0583,04/26,0
785177b2-1594-467b-a4a6-207bfde09ce5,5348c36f-eb6e-459c-8d9d-1ba6dd61e157,Michael Yoder,wmalone@gmail.com,2685657514,gmail.com,0.51,Medio,2024-10-27,84,2025-01-19,05:06:55,0,2024,10,27,Sunday,2024-10,Portugal,"Tanzania, United Republic of",1,212.16,EUR,Evans-Barnett,electronics,contactless,approved,b1b725bfecd94fdca429d832,VISA,453846,6692,XXXX-XXXX-XXXX-6692,01/26,0
148dba1f-70b0-4841-9651-dad18a907606,35f0621c-53df-4f23-8130-d6359c702aee,Michael Sanchez,victoria47@gmail.com,5899709390601,gmail.com,0.174,Bajo,2025-09-04,172,2025-03-16,19:39:56,0,2025,9,4,Thursday,2025-09,"Venezuela, Bolivarian Republic of",Marshall Islands,1,125.02,EUR,Martinez-Mcdowell,restaurant,contactless,approved,2bbecd0f148b41f19e08b3e6,VISA,402063,8095,XXXX-XXXX-XXXX-8095,09/25,0
3259e758-70e2-47d5-928d-38e7c0d7eced,72e9f1c9-edbe-4fea-b3e1-3cd807e4c801,Monica Johnston,jay97@yahoo.com,0014745461280,yahoo.com,0.163,Bajo,2025-02-25,165,2025-08-09,15:54:43,0,2025,2,25,Tuesday,2025-02,Missouri,Luxembourg,1,171.01,EUR,"Anderson, Collier and Cohen",restaurant,chip,approved,595917abcc9a4d0a88c3ab7d,MASTERCARD,526279,4581,XXXX-XXXX-XXXX-4581,01/27,0
5f55636d-6ebd-4632-a5d3-a007017b948d,33da7d0d-a56a-42b1-9bcc-cafb1cb28343,Terri Werner,gbrown@hotmail.com,129331685488575,hotmail.com,0.563,Medio,2024-11-07,202,2025-05-28,17:13:36,0,2024,11,7,Thursday,2024-11,Nevada,South Africa,1,97.43,EUR,"Turner, Freeman and Johnson",fashion,chip,approved,30eae690d16042289eab83e9,DISCOVER,512359,7495,XXXX-XXXX-XXXX-7495,08/24,0
f23afa8d-7866-406f-98e2-102fc188640a,7ad3c536-3af9-49c1-bda1-4842a2c06003,Lisa Johnson,amanda74@gmail.com,4866769695197,gmail.com,0.974,Alto,2025-05-16,36,2025-06-21,12:25:41,0,2025,5,16,Friday,2025-05,Georgia,Ireland,1,87.62,EUR,Johnson Inc,grocery,magstripe,approved,a0a3abcffc80444ca84f369a,VISA,449101,3063,XXXX-XXXX-XXXX-3063,11/27,0
528fbe12-3555-4db0-b0ff-128d52c8d739,297069e5-d53b-42d5-9baa-42e6d4d167f7,Darryl Hamilton,tbailey@gmail.com,001599313602769317,gmail.com,0.57,Medio,2025-04-14,76,2025-01-28,09:30:49,0,2025,4,14,Monday,2025-04,Arizona,Angola,1,244.4,EUR,Kelley-Trujillo,restaurant,contactless,approved,70c19153d3854fe5b8187ae3,MASTERCARD,467509,3576,XXXX-XXXX-XXXX-3576,08/26,0
af142e87-8a49-4957-b580-fddac75cbbbc,5e8dab5d-fb93-4712-8794-faf627ef1dbc,Christopher Bishop,morriskurt@gmail.com,9074054819583,gmail.com,0.744,Alto,2024-12-01,123,2025-04-03,05:26:05,0,2024,12,1,Sunday,2024-12,Tunisia,Chad,1,214.51,EUR,Martinez and Sons,grocery,wallet,approved,f17629e1dda74182befdb425,VISA,477111,4126,XXXX-XXXX-XXXX-4126,09/28,0
3b9aed05-4443-4177-beaf-e21a2a4f4699,c34eb2b8-cb81-4c20-8423-9574d7706bf0,Andrew Morales,ashleyhenderson@yahoo.com,001877803617101059,yahoo.com,0.644,Medio,2024-10-28,121,2025-02-26,10:27:06,0,2024,10,28,Monday,2024-10,Pennsylvania,Saint Barthelemy,1,195.01,EUR,"Parker, Henson and Franco",electronics,wallet,approved,1b7129943f074b678c84b2d1,AMEX,457089,1213,XXXX-XXXX-XXXX-1213,03/30,0
329efe2c-5d1f-4e16-9796-3973f1399fd5,420b80b1-98b1-4be4-ae19-4350d44f60fb,Matthew Clark,wernerrebecca@hotmail.com,110848072695789,hotmail.com,0.034,Bajo,2024-10-26,91,2025-01-25,18:59:09,0,2024,10,26,Saturday,2024-10,Illinois,Turks and Caicos Islands,1,211.34,EUR,Miller-Santana,pharmacy,ecommerce,approved,c01e0aea240c4a43909050d7,VISA,425456,2790,XXXX-XXXX-XXXX-2790,09/26,0
19921dd5-4b20-4104-b3fc-e011c1a94351,e46ad5e4-a58f-4ba7-abd0-886a544befd9,Daniel Williams,philipbowen@hotmail.com,935384502140314,hotmail.com,0.439,Medio,2025-01-13,36,2024-12-08,04:38:26,0,2025,1,13,Monday,2025-01,Sierra Leone,Guadeloupe,1,230.98,EUR,"Welch, Johnson and Smith",restaurant,chip,approved,d0dd8f04519c4fbe90360417,VISA,548478,1171,XXXX-XXXX-XXXX-1171,09/30,0
45d5bb50-5d61-4bc2-aeca-ae5702eba20e,10e5c9b1-a615-4a40-9abf-2fc2bfa971cd,Christine Rodriguez,jonathan39@gmail.com,81927825103335,gmail.com,0.834,Alto,2025-07-06,68,2025-09-12,12:14:59,0,2025,7,6,Sunday,2025-07,Gambia,Germany,1,256.8,EUR,"Burns, Hayes and Brown",gaming,chip,approved,ce2e687f7c574eb2840c5dc5,DISCOVER,504550,2512,XXXX-XXXX-XXXX-2512,07/27,0
b4b07227-dbf2-469a-909e-937b0ad13746,23d61cc9-eff3-47b8-b873-877871fdce60,Beth Sanford,mary15@hotmail.com,57175570017632,hotmail.com,0.028,Bajo,2025-09-26,135,2025-05-14,04:28:40,0,2025,9,26,Friday,2025-09,Niger,Lesotho,1,166.56,EUR,"Burnett, Richard and Murphy",grocery,magstripe,approved,121515912de14accb4b1d7f9,AMEX,513293,9259,XXXX-XXXX-XXXX-9259,10/28,0
640782d8-b970-4bde-9065-afffd64beade,a820bd37-0766-464a-8cdf-301664ec0817,Dawn Gutierrez,craiglee@gmail.com,496391953373886,gmail.com,0.958,Alto,2025-05-02,70,2025-02-21,10:07:24,0,2025,5,2,Friday,2025-05,Arizona,Cape Verde,1,179.0,EUR,Martinez LLC,gaming,chip,declined,a9ece14366804478b0ab9987,VISA,529835,9203,XXXX-XXXX-XXXX-9203,08/28,0
b2ae27df-97f0-42f1-badc-ff1103815af0,a820bd37-0766-464a-8cdf-301664ec0817,Dawn Gutierrez,craiglee@gmail.com,496391953373886,gmail.com,0.958,Alto,2025-05-02,17,2025-05-19,19:42:50,0,2025,5,2,Friday,2025-05,Arizona,Cape Verde,1,87.7,EUR,Smith-Estrada,pharmacy,magstripe,approved,f57f483252a44d529032d7d4,AMEX,448849,716,XXXX-XXXX-XXXX-0716,03/27,0
a9e8e4d5-b42c-4df8-8452-bf15c23c89a1,2d4cfaec-1127-429e-bdbb-9faa2e33c08b,Mrs. Lindsey Allen Md,browndavid@hotmail.com,17225903259599,hotmail.com,0.552,Medio,2024-10-20,210,2025-05-18,12:48:51,0,2024,10,20,Sunday,2024-10,Kansas,Sao Tome and Principe,1,175.97,EUR,"Anderson, Allen and Vaughan",fashion,magstripe,approved,20f151de50dd4065983b126c,VISA,544315,7633,XXXX-XXXX-XXXX-7633,09/25,0
aa849cac-35f7-4aa3-8a49-cf4200c46252,d084e2ed-48a8-4ef4-9a36-b70afe18c946,Christopher Walker,castroandrew@yahoo.com,00173202298279884,yahoo.com,0.121,Bajo,2025-03-03,171,2025-08-21,00:50:24,0,2025,3,3,Monday,2025-03,Maine,Pakistan,1,188.97,EUR,Conrad-Bishop,travel,wallet,approved,0d7332a5e2ae4d7dbf83f938,MASTERCARD,489533,3477,XXXX-XXXX-XXXX-3477,03/30,0
b2f1e3bd-10d1-43e6-9e6b-c18f6b193122,5e8dab5d-fb93-4712-8794-faf627ef1dbc,Christopher Bishop,morriskurt@gmail.com,9074054819583,gmail.com,0.744,Alto,2024-12-01,30,2024-11-01,13:20:22,0,2024,12,1,Sunday,2024-12,Tunisia,Chad,1,191.56,EUR,"Harmon, Oconnor and Brown",travel,contactless,approved,1efc9a7e204e4796ae60ac48,MASTERCARD,523684,2570,XXXX-XXXX-XXXX-2570,09/27,0
fb9dd14a-f32d-42eb-bfa8-a2fa557415fa,29eb33c2-af4f-4ef9-88fc-cccf5517bdf4,Samantha Bell,brian25@gmail.com,675559636949939,gmail.com,0.698,Medio,2025-04-09,178,2024-10-13,13:49:38,0,2025,4,9,Wednesday,2025-04,California,Micronesia,1,115.2,EUR,Trujillo LLC,gaming,wallet,approved,2faec0a8622b40c99d502e4c,AMEX,415434,2247,XXXX-XXXX-XXXX-2247,03/29,0
b2517d16-e765-4218-aa25-94e2033ff1fc,58d13fb5-4a11-4f3e-af3f-1b29a80a5b0b,Gina Williams,jordanbrowning@yahoo.com,96073944095333,yahoo.com,0.297,Bajo,2025-07-03,262,2024-10-14,10:55:56,0,2025,7,3,Thursday,2025-07,Oklahoma,Saint Lucia,1,117.11,EUR,Harrell PLC,travel,magstripe,approved,dcf7d084f2e4434eac3e7bd1,VISA,503303,3429,XXXX-XXXX-XXXX-3429,03/27,0
00ad7b63-de9d-4b12-8c33-9d2e544fce7e,184382f0-4854-4a7e-90d0-310518902f8e,Christopher Nguyen,matthewsilva@yahoo.com,0079300876,yahoo.com,0.396,Medio,2024-10-11,19,2024-10-30,15:33:51,0,2024,10,11,Friday,2024-10,Bhutan,Canada,1,282.75,EUR,Smith Group,restaurant,contactless,approved,c48633988b264b48a9047ae8,MASTERCARD,431852,6005,XXXX-XXXX-XXXX-6005,06/28,0
c5216855-f00e-43e2-9bc6-434acb2b2150,cce0cb2b-5b45-472d-9778-68d900f79faa,Michael Caldwell,jennifersharp@yahoo.com,838762198375164,yahoo.com,0.577,Medio,2025-05-10,102,2025-01-28,11:09:51,0,2025,5,10,Saturday,2025-05,Minnesota,Puerto Rico,1,73.14,EUR,Vaughn Inc,travel,wallet,approved,e7539e0ac1ea447c9ea7be7a,VISA,518799,4003,XXXX-XXXX-XXXX-4003,09/29,0
09408f8d-450b-43f4-a27c-c47d2d351b2d,62caca38-244f-49b3-9acb-690e0f3ccbf2,Elizabeth Day,brentpatterson@yahoo.com,14040404935802,yahoo.com,0.721,Alto,2025-04-01,154,2024-10-29,09:27:15,0,2025,4,1,Tuesday,2025-04,Delaware,Kyrgyzstan,1,231.92,EUR,Castro Inc,restaurant,magstripe,approved,4ef22b16ca5b44d387de4ecf,VISA,426734,1999,XXXX-XXXX-XXXX-1999,08/29,0
bc841cd9-230d-4096-8843-c1ced8d0d217,dee48782-fc77-483a-bf11-91efad0b5352,Amy Roy,eparker@yahoo.com,00195497886441513,yahoo.com,0.704,Alto,2025-03-07,89,2024-12-08,16:41:28,0,2025,3,7,Friday,2025-03,North Dakota,Palestinian Territory,1,273.02,EUR,Jones and Sons,pharmacy,magstripe,approved,636f34b9c4f64572af313f39,VISA,432107,1699,XXXX-XXXX-XXXX-1699,03/26,0
4329f7e2-f8cb-4ed8-912c-3d6602baf564,0fd51721-0097-4918-b3fb-cb3e9cb9bd75,Rachel Stone,jessicamiller@yahoo.com,19519997180337,yahoo.com,0.003,Bajo,2025-02-24,51,2025-04-16,04:48:45,0,2025,2,24,Monday,2025-02,Idaho,Pitcairn Islands,1,346.19,EUR,Oliver PLC,grocery,ecommerce,approved,7620d25ea68943a9b22fdda0,MASTERCARD,472848,2320,XXXX-XXXX-XXXX-2320,08/26,0
dd729572-bdae-4597-aba3-b92eee9b27c3,e1de2fe4-7ad1-4c4c-8098-dc25d9fe99c6,Latasha Kemp,molinarobert@yahoo.com,8156373823,yahoo.com,0.621,Medio,2025-07-27,23,2025-08-19,01:27:06,0,2025,7,27,Sunday,2025-07,Argentina,Kuwait,1,343.57,EUR,"Coleman, Norton and Hood",gaming,magstripe,approved,f115409a77654dc5bdd5601f,VISA,408062,6945,XXXX-XXXX-XXXX-6945,07/30,0
1c078550-d7af-4927-8541-f5a9d24ee78e,e0399438-2ca8-407b-b55f-c4deaa8298c8,David Castaneda,townsendbryan@gmail.com,5062222148,gmail.com,0.967,Alto,2025-01-04,249,2025-09-10,12:02:28,0,2025,1,4,Saturday,2025-01,Hawaii,Korea,1,90.19,EUR,"Cooper, Espinoza and Bowen",grocery,chip,approved,07433115619a41348f0b718c,MASTERCARD,527263,9866,XXXX-XXXX-XXXX-9866,05/25,0
12c3b841-9b38-42b8-9e15-27fc9c6520ee,6b72644f-324d-485a-9686-d3c510fbae7a,Carolyn Mckinney,bryantronald@yahoo.com,85929981116575,yahoo.com,0.303,Medio,2025-01-01,25,2025-01-26,14:38:04,0,2025,1,1,Wednesday,2025-01,Nevada,Mexico,1,217.21,EUR,Alexander and Sons,restaurant,chip,pending,a856f5ca042b435d9f38d386,VISA,416232,6555,XXXX-XXXX-XXXX-6555,12/26,0
f2448f3f-52e3-4ccb-afdd-3d751a754285,dab63e23-71d3-460d-98a1-5d32d3fd3de6,David Austin,dclark@gmail.com,41138242261987,gmail.com,0.069,Bajo,2025-05-08,174,2024-11-15,13:17:03,0,2025,5,8,Thursday,2025-05,Djibouti,Russian Federation,1,155.53,EUR,Barber-Clark,grocery,chip,approved,7ebbb41b02b2431f8fdc3857,MASTERCARD,486139,8235,XXXX-XXXX-XXXX-8235,06/29,0
5a744bf1-12d5-4656-b85e-1157c379d3a1,7ae8358c-ddb1-494d-b502-ca6562347c81,Gary Christensen,jasonunderwood@gmail.com,7060995630,gmail.com,0.403,Medio,2025-05-05,76,2025-02-18,17:50:35,0,2025,5,5,Monday,2025-05,Hawaii,Gabon,1,297.9,EUR,"Bennett, Nash and Taylor",pharmacy,contactless,approved,d1a5741e76424b92958c727b,DISCOVER,452671,8534,XXXX-XXXX-XXXX-8534,03/27,0
42f005d6-afbd-4ab6-a9d1-a602167b879f,5c3c697e-a801-48e2-abb8-dd1eb3a0cae5,Nicholas Davidson,jnash@gmail.com,345840199669203,gmail.com,0.953,Alto,2025-07-17,184,2025-01-14,23:12:21,0,2025,7,17,Thursday,2025-07,Suriname,Falkland Islands (Malvinas),1,203.92,EUR,"Preston, Johnson and Flynn",fashion,chip,approved,c33b5d56fd2c421cbd31d9ec,MASTERCARD,544506,6627,XXXX-XXXX-XXXX-6627,02/29,0
f8bc4770-7e73-446e-9f58-70ba2f761f0c,df89ea46-aeda-4154-b58f-5ad3bfced319,Robert Williams,jedwards@hotmail.com,062919808242780,hotmail.com,0.168,Bajo,2025-07-26,185,2025-01-22,16:23:57,0,2025,7,26,Saturday,2025-07,Kiribati,Heard Island and McDonald Islands,1,253.82,EUR,Davis-Lewis,travel,chip,declined,219e3266dc4e412aa55e1bad,VISA,503375,1608,XXXX-XXXX-XXXX-1608,06/30,0
53a22f09-ccbc-4c4d-8586-acfbbd39b172,8afd8a86-a8c7-496a-8b9f-a85522d141fd,Savannah Pena,bavery@gmail.com,78173176138130,gmail.com,0.758,Alto,2024-10-19,30,2024-11-18,10:57:31,0,2024,10,19,Saturday,2024-10,New York,China,1,225.05,EUR,Rich-Mccall,fashion,wallet,approved,c1b56b59d386460b934fb699,MASTERCARD,422188,1633,XXXX-XXXX-XXXX-1633,04/26,0
d599f07a-e5e2-43bd-8449-c8750f0272a4,eb387ebb-8f4e-40c6-a9b7-14c6c657b86b,Jesse Romero,jessica56@yahoo.com,3744358750,yahoo.com,0.818,Alto,2025-03-29,166,2025-09-11,06:31:51,0,2025,3,29,Saturday,2025-03,Oklahoma,Czechia,1,327.37,EUR,Herring-Smith,restaurant,wallet,approved,345653f7b9474998882d11b1,VISA,452528,4449,XXXX-XXXX-XXXX-4449,03/26,0
